brand,model,size,resolution,ref_rate,res_rate,panel_type,asp_ratio,price,curved,g_sync_compat,sync
Asus,VN248Q-P,23.8,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Lenovo,L27m-28,27.0,1920 x 1080,,4.0,IPS,16:9,199.99,False,False,
Asus,VS229H-P,21.5,1920 x 1080,,5.0,IPS,16:9,319.58,False,False,
Dell,P2715Q,27.0,3840 x 2160,60.0,6.0,IPS,16:9,,False,False,
Dell,U2410,24.0,1920 x 1200,,6.0,IPS,16:10,,False,False,
LG,22MP55HQ-P,22.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
AOC,C4008VU8,40.0,3840 x 2160,60.0,5.0,VA,16:9,,True,False,
Samsung,T220,22.0,1680 x 1050,60.0,2.0,TN,16:10,,False,False,
Acer,XF240YU bmiidprzx,23.8,2560 x 1440,144.0,1.0,TN,16:9,,False,False,Free Sync
ViewSonic,VX2276-SMHD,21.5,1920 x 1080,60.0,7.0,IPS,16:9,129.99,False,False,
iiyama,G-MASTER GOLD PHOENIX,28.0,3840 x 2160,60.0,1.0,TN,16:9,569.7,False,False,Free Sync
ViewSonic,VA2756-MHD,27.0,1920 x 1080,60.0,7.0,IPS,16:9,189.99,False,False,
Acer,B246HLymdr,24.0,1920 x 1080,60.0,5.0,TN,16:9,128.25,False,False,
Samsung,S24E650DW,24.0,1920 x 1200,60.0,4.0,PLS,16:10,204.24,False,False,
Dell,E2318HE,23.0,1920 x 1080,60.0,5.0,IPS,16:9,135.0,False,False,
Dell,S2817Q,28.0,3840 x 2160,60.0,2.0,TN,16:9,479.99,False,False,
Asus,VZ27AQ,27.0,2560 x 1440,75.0,5.0,IPS,16:9,,False,False,Free Sync
Acer,V246HL Bmid,24.0,1920 x 1080,60.0,5.0,TN,16:9,137.9,False,False,
Asus,PA329Q,32.0,3840 x 2160,60.0,5.0,IPS,16:9,,False,False,
AOC,i2267Fw,22.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
ViewSonic,VX2880ml,28.0,3840 x 2160,30.0,5.0,TN,16:9,,False,False,
NEC,MD213MC,21.3,2048 x 1536,,12.0,,4:3,,False,False,
Cooler Master,GM27-CF,27.0,1920 x 1080,165.0,3.0,,16:9,,False,False,Free Sync
Acer,H226HQLbid,21.5,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Dell,P2214H,21.5,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
Acer,S240HL Abid,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Samsung,S27E310H,27.0,1920 x 1080,60.0,1.0,TN,16:9,,False,False,
QNIX,QX3218R 165 Curved Captain,32.0,1920 x 1080,144.0,1.0,VA,16:9,,False,False,
Kogan,KAMN27CQ1LA,27.0,2560 x 1440,144.0,5.0,VA,16:9,,True,False,Free Sync
AOC,G2778VQ,27.0,1920 x 1080,75.0,1.0,TN,16:9,489.0,False,False,Free Sync
Acer,V246HYL Dbid,23.8,1920 x 1080,60.0,5.0,IPS,16:9,128.99,False,False,
iiyama,Prolite XUB2792UHSU-B1,27.0,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,Free Sync
Asus,VS208N-P,20.0,1600 x 900,,5.0,,16:9,115.94,False,False,
Samsung,S24H850,23.8,2560 x 1440,60.0,5.0,PLS,16:9,304.98,False,False,Free Sync
Dell,U2713HM,27.0,2560 x 1440,60.0,8.0,IPS,16:9,545.99,False,False,
Samsung,C49J890DKE,48.9,3840 x 1080,144.0,5.0,VA,32:9,,False,False,
HP,L1506x,15.0,1024 x 768,75.0,8.0,,4:3,,False,False,
Dell,S2340L,23.0,1920 x 1080,60.0,7.0,IPS,16:9,269.99,False,False,
BenQ,XL2420Z,24.0,1920 x 1080,144.0,1.0,TN,16:9,,False,False,
Samsung,U28D590D,28.0,3840 x 2160,60.0,1.0,TN,16:9,,False,False,
BenQ,RL2460HT,24.0,1920 x 1080,60.0,1.0,TN,16:9,,False,False,
BenQ,GW2265HM,21.5,1920 x 1080,60.0,6.0,VA,16:9,,False,False,
Asus,VG278HV,27.0,1920 x 1080,144.0,1.0,TN,16:9,,False,False,
Titan Army,C34SW,34.0,3440 x 1440,100.0,,VA,21:9,,False,False,Free Sync
Philips,226E9QDSB/27,21.5,1920 x 1080,75.0,4.0,IPS,16:9,,False,False,Free Sync
Acer,B277 bmiprx,27.0,1920 x 1080,75.0,6.0,IPS,16:9,180.63,False,False,Free Sync
Lenovo,ThinkVision T27h-20,27.0,2560 x 1440,60.0,,IPS,16:9,259.0,False,False,
NEC,EA244UHD-BK,24.0,3840 x 2160,60.0,6.0,IPS,16:9,1499.95,False,False,
Asus,PB258Q,25.0,2560 x 1440,60.0,5.0,IPS,16:9,,False,False,
LG,29UB67-B,29.0,2560 x 1080,75.0,5.0,IPS,21:9,309.99,False,False,
Acer,Predator Z301C,30.0,2560 x 1080,200.0,4.0,VA,21:9,,False,False,G sync
LG,29UM59-P,29.0,2560 x 1080,75.0,5.0,IPS,21:9,,False,False,Free Sync
VIOTEK,GN34CB,34.0,3440 x 1440,100.0,4.0,VA,21:9,,True,False,Free Sync
Asus,MX239H,23.0,1920 x 1080,,5.0,IPS,16:9,,False,False,
Pixio,PX5 Hayabusa,24.5,1920 x 1080,240.0,1.0,TN,16:9,,False,False,Free Sync
LG,27UK600-W,27.0,3840 x 2160,60.0,5.0,IPS,16:9,,False,False,Free Sync
Dell,E2420H,23.8,1920 x 1080,60.0,5.0,IPS,16:9,152.98,False,False,
Samsung,LS22E20KBSV/GO,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Asus,VX279C,27.0,1920 x 1080,75.0,5.0,IPS,16:9,,False,False,
Samsung,S27D590C,27.0,1920 x 1080,60.0,4.0,VA,16:9,299.99,False,False,
Dell,E2414HM,24.0,1920 x 1080,60.0,5.0,TN,16:9,199.99,False,False,
LG,27MP33HQ,27.0,1920 x 1080,60.0,5.0,IPS,16:9,314.28,False,False,
Acer,S220HQLAbd,21.5,1920 x 1080,60.0,5.0,TN,16:9,199.97,False,False,
Philips,243V5LSB,23.6,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
HP,S2031,20.0,1600 x 900,,5.0,,16:9,,False,False,
Asus,VG278HE,27.0,1920 x 1080,144.0,2.0,,16:9,,False,False,
AOC,I2269VW,21.5,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Samsung,S24D590PL,23.6,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
LG,19M37D-B,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
HP,W2207H,22.0,1680 x 1050,60.0,,TN,16:10,,False,False,
VIOTEK,GN32DR,31.5,2560 x 1440,144.0,3.0,VA,16:9,,False,False,Free Sync
MSI,Optix MPG27C,27.0,1920 x 1080,144.0,1.0,VA,16:9,,False,False,Free Sync
LG,LC24RG50FQNXZA,23.5,1920 x 1080,144.0,4.0,VA,16:9,,True,False,Free Sync
AOC,AG322QC4,31.5,2560 x 1440,144.0,4.0,VA,16:9,,False,False,Free Sync
Acer,BM270 bmiipphuzx,27.0,3840 x 2160,60.0,4.0,IPS,16:9,1116.57,False,False,
LG,32BL95U-W,31.5,3840 x 2160,60.0,5.0,IPS,16:9,976.99,False,False,Free Sync
Acer,CB271HU bmidprx,27.0,2560 x 1440,60.0,4.0,IPS,16:9,399.99,False,False,
Asus,VT168H,15.6,1366 x 768,60.0,10.0,,16:9,169.99,False,False,
Dell,UP3017,30.0,2560 x 1600,60.0,6.0,IPS,16:10,839.0,False,False,
ViewSonic,VP2768,27.0,2560 x 1440,60.0,14.0,IPS,16:9,329.99,False,False,
Dell,UP2516D,25.0,2560 x 1440,60.0,6.0,IPS,16:9,449.39,False,False,
LG,29UM68-P,29.0,2560 x 1080,60.0,5.0,IPS,21:9,653.41,False,False,Free Sync
HP,T3M84AA#ABA,25.0,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
Asus,VS197D-P,18.5,1366 x 768,,5.0,,16:9,106.2,False,False,
Acer,XB271HK,27.0,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,G sync
Samsung,S22C150N,21.5,1920 x 1080,,5.0,TN,16:9,129.99,False,False,
Dell,E2318H,23.0,1920 x 1080,60.0,5.0,IPS,16:9,151.88,False,False,
Acer,S241HL bmid,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Asus,VG236H,23.0,1920 x 1080,120.0,2.0,,16:9,,False,False,
Dell,S2340M,23.0,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
AOC,G2770PQU,27.0,1920 x 1080,144.0,1.0,TN,16:9,,False,False,
Samsung,U24E590D,23.6,3840 x 2160,60.0,4.0,PLS,16:9,,False,False,Free Sync
Philips,322M7C/75,31.5,1920 x 1080,144.0,1.0,VA,16:9,,True,False,Free Sync
Lenovo,ThinkVision T24i-19,23.8,1920 x 1080,60.0,6.0,IPS,16:9,263.0,False,False,
Dell,U2721DE,27.0,2560 x 1440,60.0,5.0,IPS,16:9,579.99,False,False,
V7,"V7 L238DPH-2NH 23.8"" Full HD LED LCD Monitor - 16:9",23.8,1920 x 1080,60.0,5.0,IPS,16:9,137.99,False,False,
Acer,B226HQL ymiprx,21.5,1920 x 1080,60.0,5.0,TN,16:9,120.31,False,False,
ViewSonic,VG2455,24.0,1920 x 1080,60.0,5.0,IPS,16:9,219.99,False,False,
ViewSonic,VP2458,23.8,1920 x 1080,60.0,7.0,IPS,16:9,199.99,False,False,
Acer,X223WDbd,22.0,1680 x 1050,,5.0,,16:10,,False,False,
AOC,I2781FH,27.0,1920 x 1080,60.0,5.0,IPS,16:9,320.0,False,False,
Asus,VP239H-P,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Samsung,S24E310HL,23.6,1920 x 1080,60.0,8.0,TN,16:9,,False,False,
Dell,P1913,19.0,1400 x 900,60.0,5.0,,16:10,176.99,False,False,
Asus,VN247H-P,23.6,1920 x 1080,,1.0,,16:9,,False,False,
Asus,VX238H-W,23.0,1920 x 1080,,1.0,TN,16:9,,False,False,
Acer,XB270H Abprz,27.0,1920 x 1080,144.0,1.0,TN,16:9,,False,False,G sync
Wasabi Mango,UHD420,42.0,3840 x 2160,60.0,5.0,IPS,16:9,,False,False,
HP,22es,21.5,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
Dell,UltraSharp 2209WA,22.0,1680 x 1050,60.0,,IPS,16:10,,False,False,
iiyama,G-Master GB3266QSU-B1,31.5,2560 x 1440,144.0,,VA,16:9,,True,False,Free Sync Premium
LG,32QK500-W,32.0,2560 x 1440,75.0,8.0,IPS,16:9,309.94,False,False,Free Sync
HP,Z27n G2,27.0,2560 x 1440,75.0,6.0,IPS,16:9,359.0,False,False,
Asus,PA328Q,32.0,3840 x 2160,60.0,6.0,IPS,16:9,1614.86,False,False,
LG,34UM88-P,34.0,3440 x 1440,60.0,5.0,IPS,21:9,,False,False,
LG,34UB88-P,34.0,3440 x 1440,75.0,5.0,IPS,21:9,999.15,False,False,Free Sync
Dell,U2719DC,27.0,2560 x 1440,60.0,5.0,IPS,16:9,614.98,False,False,
NEC,PA302W,30.0,2560 x 1600,,6.0,IPS,16:10,2999.0,False,False,
BenQ,G2420HDBL,24.0,1920 x 1080,,5.0,TN,16:9,,False,False,
LG,W1943SE-PF,19.0,1366 x 768,,5.0,,16:9,,False,False,
Asus,VX279Q,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
BenQ,GL2450HT,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Eizo,CG277-BK,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
HP,27vx,27.0,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
LG,29UM68,29.0,2560 x 1080,75.0,5.0,IPS,21:9,,False,False,
LG,29UC88-B,29.0,2560 x 1080,75.0,5.0,IPS,21:9,,True,False,Free Sync
Acer,XR342CK,34.0,3440 x 1440,75.0,5.0,IPS,21:9,,True,False,Free Sync
Dell,S2218H,21.5,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
Samsung,C32JG50,32.0,2560 x 1440,144.0,4.0,VA,16:9,,True,False,
Dell,E2220H,21.5,1920 x 1080,60.0,5.0,TN,16:9,114.0,False,False,
HP,27q,27.0,2560 x 1440,60.0,5.0,PLS,16:9,289.99,False,False,Free Sync
LG,27BL65U-W,27.0,3840 x 2160,60.0,5.0,IPS,16:9,500.0,False,False,Free Sync
Samsung,C34H890WJN,34.0,3440 x 1440,100.0,4.0,VA,21:9,999.0,False,False,Free Sync
Acer,V196L Bbmd,19.0,1280 x 1024,60.0,5.0,IPS,5:4,105.99,False,False,
Samsung,CH711,32.0,2560 x 1440,60.0,4.0,VA,16:9,1696.77,True,False,Free Sync
Dell,E1715S,17.0,1280 x 1024,60.0,5.0,TN,5:4,145.75,False,False,
BenQ,SW270C,27.0,2560 x 1440,60.0,5.0,IPS,16:9,788.81,False,False,
Acer,R221Q,21.5,1920 x 1080,60.0,4.0,IPS,16:9,,False,False,
BenQ,BL2711U,27.0,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,
BenQ,BL2483,24.0,1920 x 1080,60.0,1.0,TN,16:9,,False,False,
Dell,E1910H,18.5,1360 x 768,,5.0,TN,16:9,,False,False,
Acer,S230HLAbii,23.0,1920 x 1080,,5.0,TN,16:9,,False,False,
Samsung,S24B300EL,23.6,1920 x 1080,,5.0,TN,16:9,,False,False,
BenQ,XL2411T,24.0,1920 x 1080,144.0,5.0,TN,16:9,,False,False,
Acer,K272HULbmiidp,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
LG,31MU97Z-B,31.0,4096 x 2160,60.0,5.0,IPS,256:135,,False,False,
LG,24MP59HT-P,23.8,1920 x 1080,75.0,5.0,IPS,16:9,,False,False,Free Sync
Acer,KA241 bid,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Acer,ED322Q wmidx,31.5,1920 x 1080,60.0,4.0,VA,16:9,,True,False,
Sony,FWD48W650D,47.6,1920 x 1080,60.0,,VA,16:9,,False,False,
Fox Spirit,PGM340,34.0,3440 x 1440,100.0,,VA,21:9,,False,False,Free Sync
ViewSonic,VG3448,34.0,3440 x 1440,60.0,5.0,VA,21:9,499.99,False,False,
Acer,V246HYL Cbi,23.8,1920 x 1080,60.0,5.0,IPS,16:9,114.23,False,False,
Philips,328P6VUBREB,31.5,3840 x 2160,60.0,4.0,VA,16:9,838.0,False,False,
ViewSonic,VP3481,34.0,3440 x 1440,100.0,5.0,VA,21:9,619.99,False,False,Free Sync
Acer,CB281HK,28.0,3840 x 2160,60.0,1.0,TN,16:9,413.99,False,False,Free Sync
Asus,BE24EQK,23.8,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Acer,B286HK ymjdpprz,28.0,3840 x 2160,60.0,2.0,TN,16:9,399.94,False,False,
Asus,MX27AQ,27.0,2560 x 1440,60.0,5.0,IPS,16:9,,False,False,
Acer,UM.BV6AA.003,17.0,1280 x 1024,75.0,5.0,TN,5:4,112.99,False,False,
HP,EliteDisplay E233,23.0,1920 x 1080,60.0,5.0,IPS,16:9,199.0,False,False,
Asus,ProArt PA32UC,32.0,3840 x 2160,60.0,5.0,IPS,16:9,,False,False,Free Sync
Dell,U2311H,23.0,1920 x 1080,60.0,8.0,IPS,16:9,306.41,False,False,
Acer,Predator XR341CK,34.0,3440 x 1440,75.0,4.0,IPS,21:9,,True,False,Free Sync
Samsung,S34E790C,34.0,3440 x 1440,60.0,4.0,VA,21:9,,True,False,
AOC,C3583FQ,35.0,2560 x 1080,160.0,4.0,VA,21:9,,True,False,Free Sync
AOC,AG352UCG,35.0,3440 x 1440,100.0,4.0,VA,21:9,,True,False,G sync
Samsung,B2030,20.0,1600 x 900,,5.0,,16:9,,False,False,
Asus,VH236H,23.0,1920 x 1080,,2.0,,16:9,,False,False,
HP,LP2475w,24.0,1920 x 1200,,6.0,IPS,16:10,,False,False,
Samsung,S22C300H,21.5,1920 x 1080,,5.0,TN,16:9,,False,False,
Samsung,S24B150BL,23.6,1920 x 1080,,5.0,TN,16:9,,False,False,
Dell,P2314H,23.0,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
Acer,G237HLbi,23.0,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
AOC,G2460PQU,24.0,1920 x 1080,144.0,1.0,TN,16:9,,False,False,
Samsung,S27D360H,27.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Samsung,SMT-4032,40.0,1920 x 1080,60.0,8.0,,16:9,,False,False,
Asus,MG24UQ,23.6,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,Free Sync
HP,w2408h,24.0,1920 x 1200,60.0,5.0,,16:10,,False,False,
Acer,Predator Z301CT,29.5,2560 x 1080,200.0,4.0,VA,21:9,,True,False,G sync
Samsung,LS32R750UENXZA,31.5,3840 x 2160,60.0,4.0,VA,16:9,,False,False,Free Sync
LG,24MC57HQ-P,23.8,1920 x 1080,60.0,5.0,IPS,16:9,149.99,False,False,
Acer,B247W bmiprzx,23.8,1920 x 1200,75.0,4.0,IPS,16:10,199.61,False,False,
HP,Envy 27,27.0,3840 x 2160,60.0,14.0,IPS,16:9,429.99,False,False,Free Sync
Asus,CG32UQ,31.5,3840 x 2160,60.0,5.0,VA,16:9,,False,False,Free Sync
Dell,U2419HC,23.8,1920 x 1080,55.0,5.0,IPS,16:9,399.99,False,False,
AOC,I2369VM,23.0,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
ViewSonic,VX2778-smhd,27.0,2560 x 1440,60.0,5.0,PLS,16:9,299.99,False,False,
Philips,328E9FJAB,31.5,2560 x 1440,75.0,4.0,VA,16:9,,True,False,Free Sync
HP,EliteDisplay E273m,27.0,1920 x 1080,60.0,,IPS,16:9,,False,False,
Asus,VB178T,17.0,1280 x 1024,,5.0,,5:4,110.0,False,False,
Asus,VH242H,23.6,1920 x 1080,,5.0,TN,16:9,,False,False,
BenQ,G2222HDL,21.5,1920 x 1080,,5.0,TN,16:9,,False,False,
AOC,E2460SD,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Samsung,S24D390HL,23.6,1920 x 1080,60.0,5.0,PLS,16:9,,False,False,
Samsung,S27D390H,27.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Samsung,S27D590P,27.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Samsung,P2370HD,23.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Asus,VX239H,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Acer,KN242HYL,23.8,1920 x 1080,60.0,4.0,IPS,16:9,,False,False,
LG,24MP48HQ-P,23.8,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Samsung,BX2431,24.0,1920 x 1080,60.0,2.0,TN,16:9,,False,False,
iiyama,Prolite E2283HS-B1,22.0,1920 x 1080,60.0,1.0,TN,16:9,,False,False,
HP,27,27.0,1920 x 1080,60.0,5.0,VA,16:9,,True,False,Free Sync
Dell,ST2410,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Planar,PLN2400,23.6,1920 x 1080,60.0,6.0,IPS,16:9,108.52,False,False,
ViewSonic,VA2252Sm,21.5,1920 x 1080,60.0,7.0,VA,16:9,109.99,False,False,
BenQ,BL2480T,23.8,1920 x 1080,60.0,5.0,IPS,16:9,199.99,False,False,
AOC,AG271UG,27.0,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,G sync
V7,L215E-2N,21.5,1920 x 1080,,6.0,TN,16:9,93.5,False,False,
Acer,G236HLBbd,23.0,1920 x 1080,60.0,5.0,TN,16:9,309.04,False,False,
AOC,E2470SWDA,23.6,1920 x 1080,60.0,5.0,TN,16:9,182.95,False,False,
Samsung,S24E200BL,23.6,1920 x 1080,60.0,5.0,TN,16:9,137.99,False,False,
ViewSonic,VX2376-smhd,23.0,1920 x 1080,60.0,7.0,IPS,16:9,253.0,False,False,
Lenovo,Y27g,27.0,1920 x 1080,144.0,7.0,VA,16:9,562.23,True,False,G sync
ViewEra,V151BN-B,15.0,1024 x 768,,12.0,,4:3,294.64,False,False,
LG,24MP58VQ-P,23.8,1920 x 1080,60.0,5.0,IPS,16:9,299.99,False,False,
Acer,R221Q bid,21.5,1920 x 1080,60.0,4.0,IPS,16:9,,False,False,
Lenovo,D24-10,23.6,1920 x 1080,60.0,,TN,16:9,138.71,False,False,
Acer,S231HLbid,23.0,1920 x 1080,,5.0,,16:9,,False,False,
Asus,VW246H,24.0,1920 x 1080,,2.0,,16:9,,False,False,
NEC,EA191M-BK,19.0,1280 x 1024,,25.0,,5:4,,False,False,
HP,LA2306x,23.0,1920 x 1080,,5.0,,16:9,,False,False,
BenQ,GW2750HM,27.0,1920 x 1080,,4.0,,16:9,,False,False,
Samsung,S19B150N,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
HP,ZR2440w,24.0,1920 x 1200,60.0,6.0,IPS,16:10,,False,False,
Asus,PB238Q,23.0,1920 x 1080,,6.0,IPS,16:9,481.03,False,False,
QNIX,QX2710 Matte,27.0,2560 x 1440,60.0,6.0,PLS,16:9,,False,False,
Asus,VN289H,28.0,1920 x 1080,60.0,5.0,VA,16:9,,False,False,
Samsung,S24E510C,23.6,1920 x 1080,60.0,4.0,VA,16:9,420.48,True,False,
Samsung,S27E591C,27.0,1920 x 1080,60.0,4.0,VA,16:9,,True,False,
Seiki,SM40UNP,40.0,3840 x 2160,60.0,8.0,VA,16:9,,False,False,
VIOTEK,GN32C,32.0,1920 x 1080,144.0,4.0,VA,16:9,,True,False,Free Sync
Dell,S2418NX,24.0,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,Free Sync
AOC,24V2H,23.8,1920 x 1080,75.0,5.0,IPS,16:9,,False,False,Free Sync
Acer,KA270H Dbi,27.0,1920 x 1080,75.0,4.0,TN,16:9,,False,False,
AOC,Q2781PQ,27.0,2560 x 1440,60.0,4.0,IPS,16:9,380.85,False,False,
Acer,B326HK YMJDPPHZ,32.0,3840 x 2160,60.0,6.0,IPS,16:9,555.83,False,False,
Dell,P1917S,19.0,1280 x 1024,60.0,6.0,IPS,5:4,194.0,False,False,
HP,P244,23.8,1920 x 1080,60.0,,IPS,16:9,169.0,False,False,
Dell,U2711,27.0,2560 x 1440,60.0,6.0,IPS,16:9,899.96,False,False,
Acer,S235HLbii,23.0,1920 x 1080,60.0,5.0,TN,16:9,149.99,False,False,
Dell,P2219HE,22.0,1920 x 1080,60.0,5.0,IPS,16:9,149.99,False,False,
Acer,V226WLbd,22.0,1680 x 1050,60.0,5.0,TN,16:10,125.98,False,False,
Asus,VB199T-P,19.0,1280 x 1024,60.0,5.0,IPS,5:4,129.0,False,False,
Samsung,S24E450DL,23.6,1920 x 1080,60.0,5.0,TN,16:9,159.99,False,False,
BenQ,GW2255,21.5,1920 x 1080,60.0,6.0,,16:9,338.99,False,False,
Dell,S2316M,23.0,1920 x 1080,60.0,6.0,IPS,16:9,329.0,False,False,
LG,23MP48HQ-P,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Dell,P2016,19.5,1440 x 900,60.0,6.0,IPS,16:10,199.99,False,False,
BenQ,GW2455H,23.6,1920 x 1080,60.0,25.0,VA,16:9,343.99,False,False,
Acer,B246HL,24.0,1920 x 1080,60.0,5.0,TN,16:9,139.99,False,False,
BenQ,XR3501,35.0,2560 x 1080,144.0,4.0,VA,21:9,,False,False,
Dell,S2216M,21.5,1920 x 1080,60.0,6.0,IPS,16:9,349.99,False,False,
LG,32UD89-W,31.5,3840 x 2160,60.0,5.0,IPS,16:9,,False,False,Free Sync
HP,2511x,25.0,1920 x 1080,,5.0,TN,16:9,,False,False,
Dell,ST2421L,24.0,1920 x 1080,,5.0,TN,16:9,,False,False,
Dell,P2012H,20.0,1600 x 900,60.0,5.0,TN,16:9,179.0,False,False,
Dell,U2413,24.0,1920 x 1200,60.0,6.0,IPS,16:10,,False,False,
Philips,246V5LHAB/27,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
LG,34UM95,34.0,3440 x 1440,60.0,5.0,IPS,21:9,,False,False,
LG,34UM94-P,34.0,3440 x 1440,60.0,5.0,IPS,21:9,,False,False,
LG,34UM95-P,34.0,3440 x 1440,60.0,5.0,IPS,21:9,,False,False,
LG,34UC87M-B,34.0,3440 x 1440,60.0,5.0,IPS,21:9,,False,False,
Asus,PB279Q,27.0,3840 x 2160,60.0,5.0,IPS,16:9,,False,False,
Asus,MX259H,25.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
LG,31MU97C-B,31.0,4096 x 2160,60.0,5.0,IPS,256:135,,False,False,
Nixeus,NX-VUE24A,24.0,1920 x 1080,144.0,1.0,TN,16:9,,False,False,Free Sync
Samsung,S24E370DL,23.6,1920 x 1080,60.0,4.0,PLS,16:9,,False,False,Free Sync
LG,22MP58VQ-P,21.5,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
VIOTEK,NB32C,32.0,1920 x 1080,60.0,,,16:9,,True,False,
BenQ,XL2735,27.0,2560 x 1440,144.0,1.0,TN,16:9,,False,False,
HP,W1707,17.0,1440 x 900,60.0,8.0,TN,16:10,,False,False,
Asus,ROG Swift PG258Q Call of Duty: Black Ops 4 Special Edition,24.5,1920 x 1080,240.0,1.0,TN,16:9,,False,False,G sync
LG,24MK600M-W,23.8,1920 x 1080,75.0,5.0,IPS,16:9,,False,False,Free Sync
BenQ,BL2780T,27.0,1920 x 1080,60.0,5.0,IPS,16:9,249.99,False,False,
Acer,B276HK YMJDPPRZ,27.0,3840 x 2160,60.0,6.0,IPS,16:9,381.87,False,False,
Asus,VZ279H,27.0,1920 x 1080,60.0,5.0,IPS,16:9,499.0,False,False,
Lenovo,LI2364d,23.0,1920 x 1080,75.0,7.0,IPS,16:9,,False,False,Free Sync
Asus,PB328Q,32.0,2560 x 1440,75.0,4.0,VA,16:9,,False,False,
AOC,AG272FCX6,27.0,1920 x 1080,144.0,1.0,VA,16:9,,False,True,Free Sync Premium
Acer,KA200HQ Bbi,19.5,1600 x 900,60.0,5.0,TN,16:9,,False,False,
Asus,VH197D,18.5,1366 x 768,60.0,5.0,,16:9,100.0,False,False,
Asus,VW22AT-CSM,22.0,1680 x 1050,,5.0,TN,16:10,115.05,False,False,
Asus,MX299Q,29.0,2560 x 1080,,5.0,IPS,21:9,,False,False,
AOC,E2425SWD,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Dell,P2014H,19.5,1600 x 900,60.0,8.0,IPS,16:9,179.0,False,False,
HP,Z23n G2,23.0,1920 x 1080,60.0,5.0,IPS,16:9,309.0,False,False,
NEC,"NEC Display MultiSync EA231WU-H-BK 22.5"" WLED LCD Monitor - 16:10 - 5 ms",22.5,1920 x 1200,60.0,5.0,IPS,16:10,249.0,False,False,
Samsung,2443BWT-1,24.0,1920 x 1200,,5.0,,16:10,,False,False,
Dell,U3011,30.0,2560 x 1600,60.0,7.0,IPS,16:10,,False,False,
Dell,E2311H,23.0,1920 x 1080,,5.0,TN,16:9,,False,False,
Samsung,S20B300B,20.0,1600 x 900,60.0,5.0,TN,16:9,,False,False,
Samsung,S22B300B,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Samsung,T24B350ND,24.0,1920 x 1080,,5.0,TN,16:9,,False,False,
Dell,U2713H,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
AOC,i2769Vm,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Asus,VX229H,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
AOC,E2060SWDA,19.5,1600 x 900,60.0,5.0,,16:9,,False,False,
